HEAD	id	access_class	last_access	read_security_id	write_security_id	object_name	access_class_context	owner	longitude	latitude	tag0	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	payload
DATA	20275	CO_US_Place	1/2/70 0:00	0	0	Gift of Life Group	NULL	NULL	-97.9058	38.0569		310 Stevens Street		Hutchinson		KS	67501-7040	US	7	20:00:00	NULL
DATA	20276	CO_US_Place	1/2/70 0:00	0	0	HOW Group	NULL	NULL	-97.339439	38.042278	First Mennonite Church (South door of Church)	429 East 1st Street		Newton		KS	67114-3855	US	7	20:00:00	NULL
DATA	20277	CO_US_Place	1/2/70 0:00	0	0	Just For Today Attitude Adjustment 1hr	NULL	NULL	-117.668313	34.10558	Recovery Center	934 North Mountain Avenue		Upland			91786	US	4	6:30:00	NULL
DATA	20278	CO_US_Place	1/2/70 0:00	0	0	Recovery 4 Lunch	NULL	NULL	-117.6684702	34.1056516	Recovery Center	934 N. Mountain Ave		"Upland, Ca"		California	91786	U.S	4	12:00:00	NULL
DATA	20279	CO_US_Place	1/2/70 0:00	0	0	WAR Women And Recovery Group	NULL	NULL	-118.452553	34.200607	St Mark\'s Episcopal Church	14646 Sherman Way		Van Nuys			91405	US	4	19:00:00	NULL
DATA	20280	CO_US_Place	1/2/70 0:00	0	0	Otra Oportunidad	NULL	NULL	-118.4295726	34.1868185		13605 Victory Boulevard		Van Nuys			91401	US	4	19:30:00	NULL
DATA	20281	CO_US_Place	1/2/70 0:00	0	0	De Aqui Soy	NULL	NULL	-118.2649152	33.7913763	#A	213 West Pacific Coast Highway		Wilmington		CA	90744	US	4	19:30:00	NULL
DATA	20282	CO_US_Place	1/2/70 0:00	0	0	De Aqui Soy	NULL	NULL	-118.2651384	33.7910944		213 West Pacific Coast Highway		Wilmington			90744	US	4	19:30:00	NULL
DATA	20283	CO_US_Place	1/2/70 0:00	0	0	Speak Your Truth	NULL	NULL	-118.5924631	34.1666335		21050 Ventura Boulevard		Woodland Hills		CA	91364	US	4	19:30:00	NULL
DATA	20284	CO_US_Place	1/2/70 0:00	0	0	Addicts in the Attic	NULL	NULL	-117.03933	34.011282		13340 California Street		Yucaipa		CA	92399	US	4	8:30:00	NULL
DATA	20285	CO_US_Place	1/2/70 0:00	0	0	Home at Last	NULL	NULL	-117.8920341	34.086618	Holy Trinity Church	100 North Third Avenue		Covina		California	91723	US	5	12:00:00	NULL
DATA	20286	CO_US_Place	1/2/70 0:00	0	0	Just for Today Everyday	NULL	NULL	-117.6964054	33.4622166		Dana Point Harbor Drive		Dana Point			92629	US	5	7:00:00	NULL
DATA	20287	CO_Place	1/2/70 0:00	0	0	Sin Reservas	NULL	NULL	-118.1261957	33.9171319	Kaiser Hospital	9449 Imperial Highway		Downey			90242	US	5	19:30:00	NULL
DATA	20288	CO_US_Place	1/2/70 0:00	0	0	Grupo Quinta Tradicion	NULL	NULL	-118.320654	33.9170129	Pacifica House Residential	2501 West El Segundo Boulevard		Hawthorne		CA	90250	US	5	19:30:00	NULL
DATA	20289	CO_US_Place	1/2/70 0:00	0	0	Living Crazy in Inglewood	NULL	NULL	-118.3558922	34.0115691		520 North La Brea Avenue		Inglewood			90036	US	5	13:00:00	NULL
DATA	20290	CO_US_Place	1/2/70 0:00	0	0	Mid-Day Solutions	NULL	NULL	-117.7106015	33.6162112	Saint Georges Episcopal Church	23802 Avenida De La Carlota		Laguna Hills			92653	US	5	12:00:00	NULL
DATA	20291	CO_US_Place	1/2/70 0:00	0	0	Twisted Servants	NULL	NULL	-118.124465	34.668203		339 East Avenue K-8		Lancaster			93535	US	5	18:00:00	NULL
DATA	20292	CO_US_Place	1/2/70 0:00	0	0	Home Again	NULL	NULL	-118.309292	33.787858	Wayside United Methodist Church	25904 Cayuga Avenue		Lomita		CA	90717	US	5	19:30:00	NULL
DATA	20293	CO_US_Place	1/2/70 0:00	0	0	We Got A Disease!	NULL	NULL	-118.168894	33.861692	ICFH	5881 Cherry Avenue		Long Beach		CA	90805	US	5	9:00:00	NULL
DATA	20294	CO_US_Place	1/2/70 0:00	0	0	Sunset Serenity	NULL	NULL	-118.4498372	34.045951	Mahood Senior Center (Enter in rear)	11338 Santa Monica Boulevard		Los Angeles		CA	90025	US	5	19:00:00	NULL
DATA	20295	CO_US_Place	1/2/70 0:00	0	0	Life\'s In Session	NULL	NULL	-118.27423	33.93456		11101 South Main Street		Los Angeles			90061	US	5	19:00:00	NULL
DATA	20296	CO_US_Place	1/2/70 0:00	0	0	Primer Paso	NULL	NULL	-118.1603506	34.03752069		757 South Fetterly Avenue		Los Angeles			90022	US	5	19:30:00	NULL
DATA	20297	CO_Place	1/2/70 0:00	0	0	Better Late Than Never	NULL	NULL	-95.50306463	30.31255156		2030 FM 2854		Conroe		TX	77304	US	7	21:30:00	NULL
DATA	20298	CO_US_Place	1/2/70 0:00	0	0	From Turning Corners To Turning Pages	NULL	NULL	-118.3204794	34.03206979		3320 West Adams Boulevard		Los Angeles			90018	US	5	18:30:00	NULL
DATA	20299	CO_US_Place	1/2/70 0:00	0	0	S.O.S.	NULL	NULL	-98.28989804	29.55407447	Universal City United Methodist Church	90 Winn Ave		Universal City	Bexar	TX	78148	US	7	20:30:00	NULL
DATA	20300	CO_Place	1/2/70 0:00	0	0	Lifes 2nd Chance	NULL	NULL	-98.227391	26.232017	Our Savior Lutheran	1105 W. Fern Ave		McAllen		TX	78501	US	7	20:30:00	NULL
DATA	20301	CO_US_Place	1/2/70 0:00	0	0	Freedom of Choice Group	NULL	NULL	-99.8881002	39.827619	VFW	1120 N. Norton Avenue		Norton		KS	67654-2155	US	7	20:30:00	NULL
DATA	20302	CO_US_Place	1/2/70 0:00	0	0	Hope Dealers	NULL	NULL	-106.6264638	35.0847604	St. Thomas Canterbury Church	425 University Blvd NE		Albuquerque		NM	87106	US	7	20:30:00	NULL
DATA	20303	CO_US_Place	1/2/70 0:00	0	0	Claremore Group	NULL	NULL	-95.6031714	36.3083621		632 E. 4th St.		Claremore	Rogers	OK	74017	US	7	21:00:00	NULL
DATA	20304	CO_US_Place	1/2/70 0:00	0	0	Just In Time	NULL	NULL	-95.94042778	36.1213929		2900 S. Harvard		Tulsa	Tulsa	OK	74114	US	7	21:00:00	NULL
DATA	20305	CO_US_Place	1/2/70 0:00	0	0	Town East NA	NULL	NULL	-96.6342	32.7959		2209 Gus Thomasson		Mesquite	Dallas	Texas	75150	US	7	21:00:00	NULL
DATA	20306	CO_US_Place	1/2/70 0:00	0	0	Soper NA	NULL	NULL	-95.6973414	34.0328494	Soper Cafe	401 Williams Avenue		Soper		Oklahoma		US	7	21:00:00	NULL
DATA	20307	CO_US_Place	1/2/70 0:00	0	0	New Beginnings	NULL	NULL	-93.9949253	33.4575991		#53 Airport Dr.		Texarkana		Ar	71854	US	7	21:00:00	NULL
DATA	20308	CO_US_Place	1/2/70 0:00	0	0	Unity Group	NULL	NULL	-96.6645253	35.2249229		604 E Broadway		Seminole			74868	US	7	21:00:00	NULL
DATA	20309	CO_US_Place	1/2/70 0:00	0	0	Stand for Something or Fall For Anything	NULL	NULL	-115.2065267	36.1602757	The Rooms	4800 Alpine Pl.		Las Vegas	Clark County	NV	89107	US	7	21:00:00	NULL
DATA	20310	CO_US_Place	1/2/70 0:00	0	0	Unity Group	NULL	NULL	-97.3512683	37.6878065		918 West Second Street North		Wichita	Sedgwick County	KS	67203	US	7	21:00:00	NULL
DATA	20311	CO_US_Place	1/2/70 0:00	0	0	Keep It Real Group	NULL	NULL	-95.5055563	29.6355227		14540 Minetta		Houston		TX	77035	US	7	22:00:00	NULL
DATA	20312	CO_US_Place	1/2/70 0:00	0	0	Hollywood Living Clean	NULL	NULL	-118.3164985	34.1019956	Hollywood Adventist Church	1711 North Van Ness Avenue		Los Angeles		California	90028	US	5	19:30:00	NULL
DATA	20313	CO_US_Place	1/2/70 0:00	0	0	Recovery on the East Side	NULL	NULL	-118.1991957	34.0658872	Lincoln Park (In the gym)	3501 Valley Boulevard		Los Angeles			90031	US	5	19:00:00	NULL
DATA	20314	CO_US_Place	1/2/70 0:00	0	0	Step and Tradition Study	NULL	NULL	-118.3652003	34.0974962	Community Room on P1	8000 Sunset Boulevard		Los Angeles		California	90046	US	5	20:15:00	NULL
DATA	20315	CO_US_Place	1/2/70 0:00	0	0	Westchester Meeting	NULL	NULL	-118.3960864	33.96698944	Covenant Presbyterian Church	6223 West 80th Street		Los Angeles		CA	90045	US	5	19:30:00	NULL
DATA	20316	CO_US_Place	1/2/70 0:00	0	0	Siga Viniendo	NULL	NULL	-118.183932	34.02423		1306 East Firestone Boulevard		Los Angeles			90001	US	5	19:30:00	NULL
DATA	20317	CO_US_Place	1/2/70 0:00	0	0	Mi Nueva Conecta	NULL	NULL	-118.1778815	33.98650399		4833 East Slauson Avenue		Maywood			90270	US	5	19:00:00	NULL
DATA	20318	CO_US_Place	1/2/70 0:00	0	0	Mi Nueva Conecta	NULL	NULL	-118.1778815	33.98650399		4833 East Slauson Avenue		Maywood			90270	US	5	19:00:00	NULL
DATA	20319	CO_US_Place	1/2/70 0:00	0	0	Serenidad	NULL	NULL	-117.7019557	34.06155175		4710 Brooks Street		Montclair			91763	US	5	19:00:00	NULL
DATA	20320	CO_US_Place	1/2/70 0:00	0	0	Hi Noon	NULL	NULL	-118.368507	34.18707567	Victorio\'s Ristorante	10901 Victory Boulevard		North Hollywood			91606	US	5	12:15:00	NULL
DATA	20321	CO_US_Place	1/2/70 0:00	0	0	Unit NA	NULL	NULL	-118.3630514	34.17236413	Unit A	10641 Burbank Boulevard		North Hollywood			91601	US	5	20:00:00	NULL
DATA	20322	CO_US_Place	1/2/70 0:00	0	0	New Connections	NULL	NULL	-118.429973	34.187079	Spirit of Studio 12	6006 Laurel Canyon Boulevard		North Hollywood			91606	US	5	15:00:00	NULL
DATA	20323	CO_Place	1/2/70 0:00	0	0	Early Bird Group	NULL	NULL	-118.3997852	34.18849048	"Valley Plaza Park, Childcare Center"	6451 St Clair Avenue		North Hollywood			91606	US	5	19:30:00	NULL
DATA	20324	CO_Place	1/2/70 0:00	0	0	Solo Por Hoy	NULL	NULL	-119.1915321	34.20032053		705 South Oxnard Boulevard		Oxnard			93030	US	5	19:30:00	NULL
DATA	20325	CO_US_Place	1/2/70 0:00	0	0	Alternative	NULL	NULL	-118.1173871	34.5745312	Palmdale Recovery Hall	38130 6th Street East		Palmdale			93550	US	5	19:30:00	NULL
DATA	20326	CO_US_Place	1/2/70 0:00	0	0	Nothing 2 Fear for Women	NULL	NULL	-118.159389	33.904044	Imperial Alano Club	8021 Rosecrans Avenue		Paramount			90723	US	5	22:00:00	NULL
DATA	20327	CO_US_Place	1/2/70 0:00	0	0	Blue Room	NULL	NULL	-118.138903	34.157431		570 East Orange Grove Boulevard		Pasadena		California	91104	US	5	20:00:00	NULL
DATA	20328	CO_US_Place	1/2/70 0:00	0	0	Grupo Renacer	NULL	NULL	-118.160037	34.180651	Community Center	2029 Lincoln Avenue		Pasadena		California	91103	US	5	11:00:00	NULL
DATA	20329	CO_US_Place	1/2/70 0:00	0	0	Thursday Night NA Early Bird	NULL	NULL	-118.0872326	34.1425003	Church	3053 E Del Mar Boulevard		Pasadena		California	91107	US	5	17:30:00	NULL
DATA	20330	CO_US_Place	1/2/70 0:00	0	0	Grubby Recovery	NULL	NULL	-118.1246575	34.149783	Portofino Building	"1245 East Walnut Street, Suite 109"		Pasadena		California	91106	US	5	12:00:00	NULL
DATA	20331	CO_US_Place	1/2/70 0:00	0	0	Pasadena Line By Line	NULL	NULL	-118.1324564	34.1700958		1401 North Lake Avenue		Pasadena		California	91103	US	5	19:00:00	NULL
DATA	20332	CO_US_Place	1/2/70 0:00	0	0	Street Wise	NULL	NULL	-117.760624	34.062453		667 West Holt Avenue		Pomona			91768	US	5	20:30:00	NULL
DATA	20333	CO_US_Place	1/2/70 0:00	0	0	"High Noon, Just For Today 1 hr"	NULL	NULL	-117.7409434	34.0636397		667 W. Holt Ave		Pomona			91768	US	5	12:00:00	NULL
DATA	20334	CO_US_Place	1/2/70 0:00	0	0	Step Working Guide Group	NULL	NULL	-76.6625644	39.35256991	Sinai Hospital	2401 West Belvedere Avenue		Baltimore	Baltimore City	MD	21215	US	1	12:00:00	NULL
DATA	20335	CO_US_Place	1/2/70 0:00	0	0	Wild With Flair	NULL	NULL	-97.783225	30.263818	Timberline Office Condominiums	2525 Wallingwood Dr	WestLake	Austin	Travis	TX	78746	US	7	22:30:00	NULL
DATA	20336	CO_US_Place	1/2/70 0:00	0	0	Saturday Night Live	NULL	NULL	-95.9399452	36.1226344	Village Inn	2745 S. Harvard Ave.		Tulsa		OK	74117	US	7	23:00:00	NULL
DATA	20337	CO_Place	1/2/70 0:00	0	0	Sleepless Nights	NULL	NULL	-115.2065267	36.1602757	The Rooms	4800 Alpine Place		Las Vegas	Clark County	NV	89107	US	7	23:00:00	NULL
DATA	20338	CO_US_Place	1/2/70 0:00	0	0	Midnight Special	NULL	NULL	-106.6055867	35.0945357	Lotus Dragon Wellness & Meditation Center	3408 Constitution Ave NE		Albuquerque		NM	87106	US	7	23:55:00	NULL
DATA	20339	CO_US_Place	1/2/70 0:00	0	0	S.S.R.I.P	NULL	NULL	-97.546299	35.418573	Penn 44 Shopping Center	4740 S Pennsylvania Ave		Oklahoma City	Oklahoma	OK	73119	US	7	23:59:00	NULL
DATA	20340	CO_US_Place	1/2/70 0:00	0	0	Living Free	NULL	NULL	-99.772665	32.477405		2433 N. Danville		Abilene		Texas	79603	US	7	23:59:00	NULL
DATA	20341	CO_US_Place	1/2/70 0:00	0	0	Just Another Hour	NULL	NULL	-95.902749	36.132982	Suite E	6530 E. 21st St		Tulsa	Tulsa	OK	74129	US	7	23:59:00	NULL
DATA	20342	CO_US_Place	1/2/70 0:00	0	0	Broadway Group	NULL	NULL	-97.28325105	32.80960423		4311A Broadway Ave.		Haltom City		Texas	76117	US	7	23:59:00	NULL
DATA	20343	CO_US_Place	1/2/70 0:00	0	0	Northside	NULL	NULL	-96.7416	32.9134		9236 Markville		Dallas		Texas	75243	US	7	0:00:00	NULL
DATA	20344	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	1	13:00:00	NULL
DATA	20345	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	2	19:30:00	NULL
DATA	20346	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	3	19:30:00	NULL
DATA	20347	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	4	19:30:00	NULL
DATA	20348	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	5	19:30:00	NULL
DATA	20349	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	6	19:30:00	NULL
DATA	20350	CO_US_Place	1/2/70 0:00	0	0	Unidos Podemos	NULL	NULL	-96.7806	32.8008		4315 San Jacinto Street		Dallas		Texas	75204	US	7	19:30:00	NULL
DATA	20351	CO_US_Place	1/2/70 0:00	0	0	Noon Day Serenity	NULL	NULL	-76.8941418	40.2463159	Just for Today Reocvery Center	300 Market Street		Lemoyne		PA	17043	US	1	12:00:00	NULL
DATA	20352	CO_US_Place	1/2/70 0:00	0	0	Spin & Share Group	NULL	NULL	-117.679832	35.61916898	Foursquare Gospel Church Fellowship Hall	241 South Norma Street		Ridgecrest			93555	US	5	19:00:00	NULL
DATA	20353	CO_US_Place	1/2/70 0:00	0	0	Freedom Promised	NULL	NULL	-76.077812	38.5635819	New Way of Life Club	742 Race Street		Cambridge	Dorchester	MD	21613	US	1	12:00:00	NULL
DATA	20354	CO_US_Place	1/2/70 0:00	0	0	Sunday Eastside Group	NULL	NULL	-76.591533	39.304999	Dee\'s Place	1212 N. Wolfe St.		Baltimore	Baltimore City	MD	21213	US	1	12:00:00	NULL
DATA	20355	CO_US_Place	1/2/70 0:00	0	0	Prayer and Meditation	NULL	NULL	-75.52361	39.150694	Kent General Hospital	640 S. State St.		Dover	Kent	DE	19901	US	1	12:15:00	NULL
DATA	20356	CO_US_Place	1/2/70 0:00	0	0	No Matter Group	NULL	NULL	-76.305644	40.046253	Shaarai Shomayini Temple	75 East James Street		Lancaster		PA	17602-4933	US	1	13:00:00	NULL
DATA	20357	CO_US_Place	1/2/70 0:00	0	0	I Can\'t Do It Alone	NULL	NULL	-76.6542708	39.2875621	New Hope	2401 West Baltimore Street		Baltimore	Baltimore City	MD	21223	US	1	13:00:00	NULL
DATA	20358	CO_US_Place	1/2/70 0:00	0	0	Village Voice Group	NULL	NULL	-76.618175	39.318927	Weisman House	2523 Maryland Avenue		Baltimore	Baltimore City	MD	21218	US	1	13:00:00	NULL
DATA	20359	CO_US_Place	1/2/70 0:00	0	0	Strength in Sisters	NULL	NULL	-76.3098214	39.5477204	Mount Zion United Methodist Church	1643 East Churchville Road		Bel Air	Harford	MD	21014	US	1	13:00:00	NULL
DATA	20360	CO_US_Place	1/2/70 0:00	0	0	A SHOT OF HOPE	NULL	NULL	-75.9162336	39.6026789	NEW BEGINNINGS CHRISTIAN FELLOWSHIP	790 E. OLD PHILADELPHIA RD.		ELKTON	Cecil	MD	21921	US	1	13:00:00	NULL
DATA	20361	CO_US_Place	1/2/70 0:00	0	0	It Works How & Why	NULL	NULL	-117.73473	34.091356	Unity Church	524 East Pasadena		Pomona			91767	US	5	20:00:00	NULL
DATA	20362	CO_US_Place	1/2/70 0:00	0	0	Cambio Y Crecimiento	NULL	NULL	-118.0035603	34.12965283		2180 West Valley Boulevard		Pomona			91767	US	5	19:00:00	NULL
DATA	20363	CO_US_Place	1/2/70 0:00	0	0	Quartz Hill NA Surrender Group	NULL	NULL	-118.2186256	34.6430855	The Grange	41843 50th Street West		Quartz Hill		California	93536	US	5	19:00:00	NULL
DATA	20364	CO_US_Place	1/2/70 0:00	0	0	Sunset Serenity	NULL	NULL	-117.5484967	34.10395172		11777 Sebastian Way		Rancho Cucamonga			91730	US	5	17:00:00	NULL
DATA	20365	CO_Place	1/2/70 0:00	0	0	The Last Resort	NULL	NULL	-117.186533	34.065465	Community Presbyterian Church	320 West Union Avenue		Redlands		CA	92374	US	5	12:00:00	NULL
DATA	20366	CO_Place	1/2/70 0:00	0	0	For the Newcomer	NULL	NULL	-118.5277349	34.2135503	As-You-Are Church	7855 Lindley Avenue		Reseda		CA	91335	US	5	20:00:00	NULL
DATA	20367	CO_US_Place	1/2/70 0:00	0	0	Recuperacion En Progreso	NULL	NULL	-117.4827906	33.91822855		10836 Hole Avenue		Riverside			92505	US	5	20:00:00	NULL
DATA	20368	CO_Place	1/2/70 0:00	0	0	Mugs not Drugs	NULL	NULL	-117.3366228	33.9951128	Messengers of Recovery Clubhouse	1815 Rustin Ave		Riverside			92507	US	5	19:30:00	NULL
DATA	20369	CO_Place	1/2/70 0:00	0	0	Let it Begin with Me	NULL	NULL	-117.2895241	34.16465895	Community Bible Church	324 West 40th Street		San Bernardino		CA	92407	US	5	18:00:00	NULL
DATA	20370	CO_Place	1/2/70 0:00	0	0	New Beginnings	NULL	NULL	-117.2916055	34.11654714	Inland Valley Recovery Services	939 North D Street		San Bernardino		CA	92410	US	5	19:00:00	NULL
DATA	20371	CO_US_Place	1/2/70 0:00	0	0	Sunset Recovery	NULL	NULL	-117.2952944	34.10994209	Norman Feldheym Library	555 West 6th Street		San Bernardino		CA	92410	US	5	15:30:00	NULL
DATA	20372	CO_US_Place	1/2/70 0:00	0	0	Afternoon Fix	NULL	NULL	-117.2916055	34.11654714	Inland Valley Recovery Services	939 North D Street		San Bernardino		CA	92410	US	5	12:00:00	NULL
DATA	20373	CO_US_Place	1/2/70 0:00	0	0	Recovery in the Barrio	NULL	NULL	-118.432669	34.295068	1st United Methodist Church	1525 Glenoaks Boulevard		San Fernando			91340	US	5	20:00:00	NULL
DATA	20374	CO_US_Place	1/2/70 0:00	0	0	Santa Ana Group	NULL	NULL	-117.8678405	33.7250778	Santa Ana Alano Club	1752 South Main Street		Santa Ana			92707	US	5	15:00:00	NULL
DATA	20375	CO_US_Place	1/2/70 0:00	0	0	Thursday Night Fix	NULL	NULL	-117.8678405	33.7250778	Santa Ana Alano Club	1752 South Main Street		Santa Ana			92707	US	5	19:30:00	NULL
DATA	20376	CO_US_Place	1/2/70 0:00	0	0	Si Nos Recuperamos	NULL	NULL	-117.865367	33.7497305	First Methodist Church	319 East Santa Ana Boulevard		Santa Ana			92701	US	5	20:00:00	NULL
DATA	20377	CO_US_Place	1/2/70 0:00	0	0	Belly of the Beast (IP Meeting)	NULL	NULL	-117.8780818	33.75963523	First Baptist Church	1010 West 17th Street		Santa Ana			92706	US	5	19:30:00	NULL
DATA	20378	CO_US_Place	1/2/70 0:00	0	0	Santa Ana Alano Club	NULL	NULL	-117.8678405	33.7250778	Santa Ana Alano Club	1752 South Main Street		Santa Ana			92707	US	5	6:30:00	NULL
DATA	20379	CO_US_Place	1/2/70 0:00	0	0	Mid-Day Solutions Group	NULL	NULL	-117.851779	33.770907	The Other Place	2525 North Grand Avenue		Santa Ana			92705	US	5	12:00:00	NULL
DATA	20380	CO_US_Place	1/2/70 0:00	0	0	Just For Today Sunday Group	NULL	NULL	-77.019813	41.2379709	The Gap Fellowship	312 Maynard Street		Williamsport		PA	17701-5854	US	1	13:15:00	NULL
DATA	20381	CO_US_Place	1/2/70 0:00	0	0	Keep Coming Back	NULL	NULL	-76.53218865	39.27815327	Graceland United Methodist Church	6714 Youngstown Avenue		Dundalk	Baltimore	MD	21222	US	1	15:00:00	NULL
DATA	20382	CO_US_Place	1/2/70 0:00	0	0	Another Level of Awareness	NULL	NULL	-77.013236	38.895446	Community for Creative Non-Violence	425 2nd Street NW		Washington	District of Columbia	DC	20001	US	1	13:30:00	NULL
DATA	20383	CO_Place	1/2/70 0:00	0	0	Message of Recovery	NULL	NULL	-76.6322932	39.3165339		727 Druid Park Lake Dr.		Baltimore	Baltimore City	MD	21217	US	1	14:00:00	NULL
DATA	20384	CO_US_Place	1/2/70 0:00	0	0	Walk the Walk	NULL	NULL	-76.729631	38.468717	All Faith Episcopal Church	38885 New Market Turner Road		Mechanicsville	St Marys County	MD	20622	US	1	14:00:00	NULL
DATA	20385	CO_US_Place	1/2/70 0:00	0	0	Stop the Gap	NULL	NULL	-76.6419889	39.3079538	Penn-North Center	1610 North Carey Street		Baltimore	Baltimore City	MD	21227	US	1	14:00:00	NULL
DATA	20386	CO_US_Place	1/2/70 0:00	0	0	Byron Bay Wed FREEDOM GROUP	NULL	NULL	153.6142081	-28.64925117	Presbyterian Hall	13 Ruskin St		Byron Bay		NSW	2481	AU	4	11:30:00	NULL
DATA	20387	CO_US_Place	1/2/70 0:00	0	0	End of the Road	NULL	NULL	-77.7222565	39.6398581	St. John Lutheran Church	141 South Potomac Street		Hagerstown	Washington County	MD	21740	US	1	15:00:00	NULL
DATA	20388	CO_US_Place	1/2/70 0:00	0	0	Wecovery	NULL	NULL	-76.2351918	36.7054989	Great Bridge United Methodist Church	201 Stadium Drive		Chesapeake		VA	23322	US	1	15:00:00	NULL
DATA	20389	CO_Place	1/2/70 0:00	0	0	Camperdown Wednesday	NULL	NULL	151.1778151	-33.8851361	Common Ground Support Services	31 pyrmont bridge road		Camperdown		NSW	2050	AU	4	18:30:00	NULL
DATA	20390	CO_Place	1/2/70 0:00	0	0	Carnegie Wednesday \'Finding the Spark\'	NULL	NULL	145.045869	-37.891803	SHARC	140 Grange Rd	Carnegie	Melbourne	Australia	VIC	3163	AU	4	18:00:00	NULL
DATA	20391	CO_US_Place	1/2/70 0:00	0	0	"Crows Nest Wed Steps 1,2,3"	NULL	NULL	151.2010252	-33.82516573	Baptist Centre	63-65 Willoughby Rd		Crows Nest	locale	NSW	2065	AU	4	12:00:00	NULL
DATA	20392	CO_Place	1/2/70 0:00	0	0	Croydon Wednesday \'Living Clean\'	NULL	NULL	145.2795982	-37.79511846		Cnr Wicklow and Toorak Avenue	Croydon	Melbourne		VIC	3136	AU	4	19:30:00	NULL
DATA	20393	CO_US_Place	1/2/70 0:00	0	0	Dandenong Wednesday \'Topic Meeting\'	NULL	NULL	145.2158421	-37.98962402	Salvation Army Positive Living Centre	"rear of Shop 8, 147 Foster St - Melways (90,E8)"	Dandenong	Melbourne		VIC	3175	AU	4	20:30:00	NULL
DATA	20394	CO_US_Place	1/2/70 0:00	0	0	Deception Bay Wed TOPIC	NULL	NULL	153.036021	-27.20190687	Uniting Church	Corner Deception Bay Rd & Webster Rd.		Deception Bay	locale	QLD	4508	AU	4	18:30:00	NULL
DATA	20395	CO_Place	1/2/70 0:00	0	0	Sunday Basic Text	NULL	NULL	-77.435129	37.5509	Greater Mount Moriah Baptist Church	913 N. 1st Street		Richmond		VA	23219	US	1	15:00:00	NULL
DATA	20396	CO_US_Place	1/2/70 0:00	0	0	Body Positive and Alive	NULL	NULL	-76.594073	39.297294	Johns Hopkins Hospital	600 North Wolfe St.		Baltimore	Baltimore City	MD	21205	US	1	15:00:00	NULL
DATA	20397	CO_US_Place	1/2/70 0:00	0	0	Manic Sunday Group	NULL	NULL	-76.5873585	39.358132	Good Samaritan Hospital	5601 Loch Raven Boulevard		Baltimore	Baltimore City	MD	21239	US	1	15:00:00	NULL
DATA	20398	CO_US_Place	1/2/70 0:00	0	0	Power of Example	NULL	NULL	-76.601604	39.29105		1120 East Baltimore St.		Baltimore	Baltimore City	MD	21202	US	1	15:00:00	NULL
DATA	20399	CO_US_Place	1/2/70 0:00	0	0	Do Or Die	NULL	NULL	-76.707875	39.1585364	Wesley Grove UMC	1320 Dorsey Rd.		Hanover	Anne Arundel	MD	21077	US	1	15:00:00	NULL
DATA	20400	CO_US_Place	1/2/70 0:00	0	0	Solutions On Sunday	NULL	NULL	-118.049662	34.142048	Race Track - Gate 7	2 South Baldwin Avenue		Arcadia		California	91007	US	1	19:30:00	NULL
DATA	20401	CO_US_Place	1/2/70 0:00	0	0	No Matter What!	NULL	NULL	-117.023668	34.892849	First United Methodist Church	404 East Mountain View Street		Barstow		California	92311	US	1	18:00:00	NULL
DATA	20402	CO_US_Place	1/2/70 0:00	0	0	Spiritual Awakening	NULL	NULL	-118.444937	34.428461		17714 Sierra Highway		Canyon Country			91351	US	1	19:00:00	NULL
DATA	20403	CO_US_Place	1/2/70 0:00	0	0	Living Proof	NULL	NULL	-117.7157647	34.0862441		509 S. College Ave.		Claremont			91711	US	1	17:30:00	NULL
DATA	20404	CO_US_Place	1/2/70 0:00	0	0	Thanks for Keeping the Doors Open	NULL	NULL	-118.2154984	34.1336138		4848 Eagle Rock Boulevard		Eagle Rock		California	90041	US	1	19:00:00	NULL
DATA	20405	CO_US_Place	1/2/70 0:00	0	0	Stairway to Heaven	NULL	NULL	-118.0166504	34.0672675		3430 Cogswell Road		El Monte		California	91732	US	1	19:00:00	NULL
DATA	20406	CO_US_Place	1/2/70 0:00	0	0	East Sydney Mornings	NULL	NULL	151.2129718	-33.87551977	Saint Paul\'s Lutheran Church	Stanley St		East Sydney	locale	NSW	2000	AU	4	7:00:00	NULL
DATA	20407	CO_US_Place	1/2/70 0:00	0	0	Cairns Just for Today	NULL	NULL	145.7677111	-16.921645	Calvary Church (out the back)	254 Pease St		Edge Hill		QLD	4870	AU	4	17:30:00	NULL
